TRUE,32,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,POWER.STT.CURRENT_mA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_SAGITTA]->info.current_raw),POLY,0,1.25,,,,,,STT電流値生値,,
,POWER.STT.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_SAGITTA]->info.voltage_raw),POLY,0,0.00125,,,,,,STT電圧値生値,,
,POWER.GPS_R.CURRENT_mA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_OEM7600]->info.current_raw),POLY,0,1.25,,,,,,OEM電流値生値,,
,POWER.GPS_R.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_OEM7600]->info.voltage_raw),POLY,0,0.00125,,,,,,OEM電圧値生値,,
,POWER.FINE_MAG.CURRENT_mA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_RM3100]->info.current_raw),POLY,0,1.25,,,,,,RM電流値生値,,
,POWER.FINE_MAG.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_RM3100]->info.voltage_raw),POLY,0,0.00125,,,,,,RM電圧値生値,,
,POWER.SS.CURRENT_mA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_NANOSSOC_D60]->info.current_raw),POLY,0,1.25,,,,,,SS電流値生値,,
,POWER.SS.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_NANOSSOC_D60]->info.voltage_raw),POLY,0,0.00125,,,,,,SS電圧値生値,,
,POWER.MTQ.CURRENT_mA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_MTQ]->info.current_raw),POLY,0,1.25,,,,,,MTQ電流値生値,,
,POWER.MTQ.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_MTQ]->info.voltage_raw),POLY,0,0.00125,,,,,,MTQ電圧値生値,,
,POWER.RWX.CURRENT_mA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_RW0003_X]->info.current_raw),POLY,0,1.25,,,,,,RWX電流値生値,,
,POWER.RWX.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_RW0003_X]->info.voltage_raw),POLY,0,0.00125,,,,,,RWX電圧値生値,,
,POWER.RWY.CURRENT_mA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_RW0003_Y]->info.current_raw),POLY,0,1.25,,,,,,RWY電流値生値,,
,POWER.RWY.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_RW0003_Y]->info.voltage_raw),POLY,0,0.00125,,,,,,RWY電圧値生値,,
,POWER.RWZ.CURRENT_mA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_RW0003_Z]->info.current_raw),POLY,0,1.25,,,,,,RWZ電流値生値,,
,POWER.RWZ.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_RW0003_Z]->info.voltage_raw),POLY,0,0.00125,,,,,,RWZ電圧値生値,,
,THERMAL.PIC_TEMPERATURE_DEGC,float,,(float)(thermo_sensor->temperature_degC[APP_TSNS_IDX_PIC]),NONE,,,,,,,,PIC付近に搭載した温度計温度 [degC],,
,THERMAL.RW_DCDC_TEMPERATURE_DEGC,float,,(float)(thermo_sensor->temperature_degC[APP_TSNS_IDX_RW_DCDC]),NONE,,,,,,,,RW DCDC付近に搭載した温度計温度 [degC],,
,THERMAL.ROUGH_GYRO_MAG_TEMPERATURE_DEG,float,,(float)(mpu9250_driver[MPU9250_IDX_ON_AOBC]->info.temperature_degC),NONE,,,,,,,,AOBC搭載MPU9250での温度測定値,,
,THERMAL.FINE_GYRO_TEMPERATURE.COMPO_X_DEGC,float,,(float)(stim210_driver[STIM210_IDX_IN_UNIT]->info.temperature_compo_degC[0]),NONE,,,,,,,,STIM210での温度測定値（コンポ座標X軸）,,
,THERMAL.FINE_GYRO_TEMPERATURE.COMPO_Y_DEGC,float,,(float)(stim210_driver[STIM210_IDX_IN_UNIT]->info.temperature_compo_degC[1]),NONE,,,,,,,,STIM210での温度測定値（コンポ座標Y軸）,,
,THERMAL.FINE_GYRO_TEMPERATURE.COMPO_Z_DEGC,float,,(float)(stim210_driver[STIM210_IDX_IN_UNIT]->info.temperature_compo_degC[2]),NONE,,,,,,,,STIM210での温度測定値（コンポ座標Z軸）,,
,THERMAL.STT_TEMPERATURE.MCU_DEGC,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.telemetry.temperature.mcu_degC),NONE,,,,,,,,SagittaのMCU温度,,
,THERMAL.STT_TEMPERATURE.FPGA_DEGC,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.telemetry.temperature.fpga_degC),NONE,,,,,,,,SagittaのFPGA温度,,
,THERMAL.STT_TEMPERATURE.CMOS_DEGC,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.telemetry.temperature.cmos_degC),NONE,,,,,,,,SagittaのCMOS温度,,
,THERMAL.RW_TEMPERATURE.X_DEGC,float,,(float)(rw0003_driver[RW0003_IDX_ON_X]->info.temperature_degC),NONE,,,,,,,,RW0003_Xの温度,,
,THERMAL.RW_TEMPERATURE.Y_DEGC,float,,(float)(rw0003_driver[RW0003_IDX_ON_Y]->info.temperature_degC),NONE,,,,,,,,RW0003_Yの温度,,
,THERMAL.RW_TEMPERATURE.Z_DEGC,float,,(float)(rw0003_driver[RW0003_IDX_ON_Z]->info.temperature_degC),NONE,,,,,,,,RW0003_Zの温度,,
,THERMAL.GPSR_TEMPERATURE_DEGC,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.hardware_status.temperature_degC),NONE,,,,,,,,GPS-Rの温度,,
